emplid,div,deptid,sub_job_family,date,attendance,project_code,total_hour,pmcs_bu_start_dt,project_start_stage,C0_day,C1_day,C2_day,C3_day,C4_day,C5_day,C6_day,stage,termination_n,month_pf,execute_day,utilization_rate_by_dep_func,utilization_rate_by_dep,execute_hour,execute_month,utilization_rate_by_div_func
10007025,230000,230R30,ME,2019/6/1,152,1PD025550001,40.5,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,23,29176,0.896820175,0.896820175,31631.33306,1630.933333,0.176423641
10007025,230000,230R30,ME,2019/6/1,152,1PD038550001,11.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,17,12064,0.896820175,0.896820175,51227.84787,1060.533333,0.176423641
10007025,230000,230R30,ME,2019/6/1,152,1PD039550001,15.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,17,12904,0.896820175,0.896820175,45621.2067,1088.533333,0.176423641
10007025,230000,230R30,ME,2019/6/1,152,1PD048270001,55,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,13,9520,0.896820175,0.896820175,23953.9,806.1333333,0.176423641
10007025,230000,230R30,ME,2019/6/1,152,91.18H55.001,8.5,2008/5/30 08:00,C0,95,154,151,106,59,2848,92,,0,23,98752,0.896820175,0.896820175,1957.1,3291.733333,0.176423641
10007025,230000,230R30,ME,2019/7/1,200,91.10P55.001,3,2018/1/1 08:00,C5,0,0,0,0,0,729,91,C5,0,21,13120,0.825666667,0.825666667,720.5,754.9333333,0.159806452
10007025,230000,230R30,ME,2019/7/1,200,91.18V22.001,10,2013/6/27 08:00,C0,27,97,85,90,82,4032,92,C5,0,24,53344,0.825666667,0.825666667,4890.1,2412.533333,0.159806452
10007025,230000,230R30,ME,2019/8/1,152,1PD021270001,2,2016/1/18 08:00,C0,19,91,63,10,18,2326,91,C5,0,24,31456,0.890430622,0.890430622,142.6586895,1658.133333,0.192053664
10007025,230000,230R30,ME,2019/8/1,152,1PD025550001,70,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,25,30640,0.890430622,0.890430622,31631.33306,1630.933333,0.192053664
10007025,230000,230R30,ME,2019/8/1,152,1PD027220001,2,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,25,29032,0.890430622,0.890430622,9071.4,1577.333333,0.192053664
10007025,230000,230R30,ME,2019/8/1,152,1PD038550001,8,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,19,13528,0.890430622,0.890430622,51227.84787,1060.533333,0.192053664
10007025,230000,230R30,ME,2019/8/1,152,1PD039550001,44.4,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,19,14368,0.890430622,0.890430622,45621.2067,1088.533333,0.192053664
10007025,230000,230R30,ME,2019/9/1,184,91.10Y22.001,7,2008/10/3 08:00,C2,0,0,174,54,101,4873,90,C5,0,2,95656,0.847617057,0.847617057,121.9,3407.733333,0.193316171
10007025,230000,230R30,ME,2019/10/1,144,1PD021270001,50.5,2016/1/18 08:00,C0,19,91,63,10,18,2326,91,C5,0,26,32920,0.937615741,0.937615741,142.6586895,1658.133333,0.216372863
10007025,230000,230R30,ME,2019/10/1,144,1PD025550001,38.5,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,27,32104,0.937615741,0.937615741,31631.33306,1630.933333,0.216372863
10007025,230000,230R30,ME,2019/10/1,144,1PD027220001,4.4,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,27,30496,0.937615741,0.937615741,9071.4,1577.333333,0.216372863
10007025,230000,230R30,ME,2019/10/1,144,1PD038550001,4,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,21,14992,0.937615741,0.937615741,51227.84787,1060.533333,0.216372863
10007025,230000,230R30,ME,2019/10/1,144,1PD039550001,4,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,21,15832,0.937615741,0.937615741,45621.2067,1088.533333,0.216372863
10007025,230000,230R30,ME,2019/10/1,144,1PD048270001,53,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,17,12448,0.937615741,0.937615741,23953.9,806.1333333,0.216372863
10007025,230000,230R30,ME,2019/11/1,160,1PD048270001,23,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,18,13192,0.814508929,0.814508929,23953.9,806.1333333,0.181001984
10007025,230000,230R30,ME,2019/11/1,160,91.10Y22.001,2.5,2008/10/3 08:00,C2,0,0,174,54,101,4873,90,C5,0,4,97120,0.814508929,0.814508929,121.9,3407.733333,0.181001984
10007025,230000,230R30,ME,2019/12/1,192,1PD01V270001,5,2015/8/9 08:00,C0,33,43,44,105,43,1826,92,C5,0,3,38608,0.886309524,0.886309524,285.2,1530.933333,0.169977169
10007025,230000,230R30,ME,2019/12/1,192,1PD021270001,4,2016/1/18 08:00,C0,19,91,63,10,18,2326,91,C5,0,28,34384,0.886309524,0.886309524,142.6586895,1658.133333,0.169977169
10007025,230000,230R30,ME,2019/12/1,192,1PD025550001,28.8,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,29,33568,0.886309524,0.886309524,31631.33306,1630.933333,0.169977169
10007025,230000,230R30,ME,2019/12/1,192,1PD027220001,21,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,29,31960,0.886309524,0.886309524,9071.4,1577.333333,0.169977169
10007025,230000,230R30,ME,2019/12/1,192,1PD038550001,14,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,23,16456,0.886309524,0.886309524,51227.84787,1060.533333,0.169977169
10007025,230000,230R30,ME,2020/1/1,120,1PD04255A001,2,2018/1/29 08:00,C1,0,114,365,56,67,1827,91,C5,0,3,16864,0.837559524,0.837559524,129.7,950.9333333,0.183216146
10007025,230000,230R30,ME,2020/1/1,120,1PD048270001,19.5,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,20,14656,0.837559524,0.837559524,23953.9,806.1333333,0.183216146
10007025,230000,230R30,ME,2020/2/1,152,1PD025550001,16,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,31,35056,0.958270677,0.958270677,31631.33306,1630.933333,0.227386262
10007025,230000,230R30,ME,2020/2/1,152,1PD027220001,7,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,31,33448,0.958270677,0.958270677,9071.4,1577.333333,0.227386262
10007025,230000,230R30,ME,2020/2/1,152,1PD038550001,42.2,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,25,17944,0.958270677,0.958270677,51227.84787,1060.533333,0.227386262
10007025,230000,230R30,ME,2020/2/1,152,1PD039550001,67.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,25,18784,0.958270677,0.958270677,45621.2067,1088.533333,0.227386262
10007025,230000,230R30,ME,2020/2/1,152,1PD042550001,23,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,24,17752,0.958270677,0.958270677,88515.90573,1054.133333,0.227386262
10007025,230000,230R30,ME,2020/3/1,184,1PD048270001,30.5,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,22,16096,1.055551242,1.055551242,23953.9,806.1333333,0.234566943
10007025,230000,230R30,ME,2020/4/1,152,1PD048270001,6,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,23,16840,0.959445489,0.959445489,23953.9,806.1333333,0.209878701
10007025,230000,230R30,ME,2020/4/1,152,91.10Y22.001,20.9,2008/10/3 08:00,C2,0,0,174,54,101,4873,90,C5,0,9,100768,0.959445489,0.959445489,121.9,3407.733333,0.209878701
10007025,230000,230R30,ME,2020/4/1,152,91.16M55.001,5,2012/2/29 08:00,C0,29,31,61,153,45,2207,90,,0,33,71608,0.959445489,0.959445489,961.7,2484.533333,0.209878701
10007025,230000,230R30,ME,2020/5/1,160,1PD025550001,9.5,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,34,37216,1.0275,1.0275,31631.33306,1630.933333,0.220178571
10007025,230000,230R30,ME,2020/5/1,160,1PD039550001,30.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,28,20944,1.0275,1.0275,45621.2067,1088.533333,0.220178571
10007025,230000,230R30,ME,2020/5/1,160,1PD042550001,105,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,27,19912,1.0275,1.0275,88515.90573,1054.133333,0.220178571
10007025,230000,230R30,ME,2020/6/1,184,91.10Y22.001,12,2008/10/3 08:00,C2,0,0,174,54,101,4873,90,C5,0,11,102232,1.019219368,1.019219368,121.9,3407.733333,0.215604097
10007025,230000,230R30,ME,2020/7/1,160,1PD027220001,1,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,36,37072,0.975738636,0.975738636,9071.4,1577.333333,0.2146625
10007025,230000,230R30,ME,2020/7/1,160,1PD038550001,40.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,30,21568,0.975738636,0.975738636,51227.84787,1060.533333,0.2146625
10007025,230000,230R30,ME,2020/7/1,160,1PD039550001,9,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,30,22408,0.975738636,0.975738636,45621.2067,1088.533333,0.2146625
10007025,230000,230R30,ME,2020/7/1,160,1PD042550001,125.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,29,21376,0.975738636,0.975738636,88515.90573,1054.133333,0.2146625
10007025,230000,230R30,ME,2020/8/1,200,1PD025550001,3,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,37,39424,0.937272727,0.937272727,31631.33306,1630.933333,0.190925926
10007025,230000,230R30,ME,2020/8/1,200,1PD027220001,2,2016/4/30 08:00,C0,21,61,92,61,45,1841,90,C5,0,37,37816,0.937272727,0.937272727,9071.4,1577.333333,0.190925926
10007025,230000,230R30,ME,2020/9/1,144,1PD048270001,1.5,2018/6/20 08:00,C0,50,63,112,75,25,2566,92,C5,0,28,20512,0.881770833,0.881770833,23953.9,806.1333333,0.195949074
10007025,230000,230R30,ME,2020/10/1,152,1PD025550001,10,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,39,40888,0.95191886,0.95191886,31631.33306,1630.933333,0.181317878
10007025,230000,230R30,ME,2020/10/1,152,1PD038550001,3.7,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,33,23776,0.95191886,0.95191886,51227.84787,1060.533333,0.181317878
10007025,230000,230R30,ME,2020/10/1,152,1PD039550001,44.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,33,24616,0.95191886,0.95191886,45621.2067,1088.533333,0.181317878
10007025,230000,230R30,ME,2020/10/1,152,1PD042550001,108.8,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,32,23584,0.95191886,0.95191886,88515.90573,1054.133333,0.181317878
10007025,230000,230R30,ME,2020/11/1,200,1PD021270001,2,2016/1/18 08:00,C0,19,91,63,10,18,2326,91,C5,0,39,42448,0.754541667,0.754541667,142.6586895,1658.133333,0.125756944
10007025,230000,230R30,ME,2020/11/1,200,1PD025550001,1,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,40,41632,0.754541667,0.754541667,31631.33306,1630.933333,0.125756944
10007025,230000,230R30,ME,2020/12/1,152,1PD038550001,76.8,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,35,25240,0.907346491,0.907346491,51227.84787,1060.533333,0.181469298
10007025,230000,230R30,ME,2020/12/1,152,1PD039550001,7,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,35,26080,0.907346491,0.907346491,45621.2067,1088.533333,0.181469298
10007025,23R000,23R300,ME,2021/2/1,120,1PD038550001,6,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,37,26728,0.617847222,0.617847222,51227.84787,1060.533333,0.132395833
10007025,23R000,23R300,ME,2021/2/1,120,1PD039550001,4.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,37,27568,0.617847222,0.617847222,45621.2067,1088.533333,0.132395833
10007025,23R000,23R300,ME,2021/2/1,120,1PD042550001,19.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,36,26536,0.617847222,0.617847222,88515.90573,1054.133333,0.132395833
10007025,23R000,23R300,ME,2021/2/1,120,1PD05R550001,37,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,14,10312,0.617847222,0.617847222,55053.70899,513.3333333,0.132395833
10007025,23R000,23R300,ME,2021/3/1,184,1PD038550001,23.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,38,27400,0.981068841,0.981068841,51227.84787,1060.533333,0.20297976
10007025,23R000,23R300,ME,2021/4/1,144,1PD039550001,3,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,39,28984,0.977604167,0.977604167,45621.2067,1088.533333,0.195520833
10007025,23R000,23R300,ME,2021/4/1,144,1PD042550001,136.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,38,27952,0.977604167,0.977604167,88515.90573,1054.133333,0.195520833
10007025,23R000,23R300,ME,2021/4/1,144,1PD05R550001,8,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,16,11728,0.977604167,0.977604167,55053.70899,513.3333333,0.195520833
10007025,23R000,23R300,ME,2021/5/1,200,1PD025550001,16,2016/4/30 08:00,C0,88,31,60,154,90,1826,92,C5,0,46,45976,1.006958333,1.006958333,31631.33306,1630.933333,0.177698529
10007025,23R000,23R300,ME,2021/5/1,200,1PD038550001,9,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,40,28864,1.006958333,1.006958333,51227.84787,1060.533333,0.177698529
10007025,23R000,23R300,ME,2021/5/1,200,1PD039550001,3.5,2018/1/12 08:00,C0,32,17,112,119,105,1855,91,C5,0,40,29704,1.006958333,1.006958333,45621.2067,1088.533333,0.177698529
10007025,23R000,23R300,ME,2021/5/1,200,1PD042550001,155,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C5,0,39,28672,1.006958333,1.006958333,88515.90573,1054.133333,0.177698529
10007025,23R000,23R300,ME,2021/6/1,152,1PD05R550001,50,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,18,13192,0.657591093,0.657591093,55053.70899,513.3333333,0.127592302
10007025,23R000,23R300,ME,2021/6/1,152,1PD05U270001,2,2020/1/20 08:00,C0,20,25,61,77,70,2243,92,C5,0,14,12448,0.657591093,0.657591093,14510.38144,488.5333333,0.127592302
10008022,23M000,23M000,ME,2017/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,1,2979143.788,0.4128125,0.4128125,421.5345709,100498.3929,0.357212838
10008022,23M000,23M000,ME,2017/9/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,2,2979887.788,0.36,0.36,421.5345709,100498.3929,0.391756757
10008022,23M000,23M000,ME,2017/10/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,3,2980607.788,0.359943182,0.359943182,421.5345709,100498.3929,0.325013528
10008022,23M000,23M000,ME,2018/4/1,168,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,9,2984975.788,0.429761905,0.429761905,421.5345709,100498.3929,0.785934744
10008022,23M000,23M000,ME,2018/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,10,2985695.788,0.4578125,0.4578125,421.5345709,100498.3929,0.835011161
10008022,23M000,23M000,ME,2018/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,11,2986439.788,0.497039474,0.497039474,421.5345709,100498.3929,0.808023966
10008022,23M000,23M000,ME,2018/7/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,12,2987159.788,0.303125,0.303125,421.5345709,100498.3929,0.857158905
10008022,23M000,23M000,ME,2018/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,13,2987903.788,0.3765625,0.3765625,421.5345709,100498.3929,0.963890306
10008022,23M000,23M000,ME,2019/2/1,104,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,19,2992319.788,0.482211538,0.482211538,421.5345709,100498.3929,1.000674764
10008022,23M000,23M000,ME,2019/3/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,20,2992991.788,0.302708333,0.302708333,421.5345709,100498.3929,1.032934322
10008022,23M000,23M000,ME,2019/4/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,21,2993735.788,0.294886364,0.294886364,421.5345709,100498.3929,0.865861742
10008022,23M000,23M000,ME,2019/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,22,2994455.788,0.293541667,0.293541667,421.5345709,100498.3929,0.878836538
10008022,23M000,23M000,ME,2019/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,23,2995199.788,0.27872807,0.27872807,421.5345709,100498.3929,0.817494019
10008022,23M000,23M000,ME,2019/12/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,29,2999591.788,0.248784722,0.248784722,421.5345709,100498.3929,0.73874349
10008022,23M000,23M000,ME,2020/1/1,120,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,30,3000335.788,0,0,421.5345709,100498.3929,0.743589744
10008022,23M000,23M000,ME,2020/2/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,31,3001079.788,0,0,421.5345709,100498.3929,0.708050987
10008022,23M000,23M000,ME,2020/3/1,184,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,32,3001775.788,0,0,421.5345709,100498.3929,0.775775362
10008022,23M000,23M000,ME,2020/4/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,33,3002519.788,0,0,421.5345709,100498.3929,0.650149522
10008022,23M000,23M000,ME,2020/10/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,39,3006911.788,0,0,421.5345709,100498.3929,0.603954294
10008022,23M000,23M000,ME,2020/11/1,200,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,40,3007655.788,0,0,421.5345709,100498.3929,0.532455
10008022,23M000,23M000,ME,2020/12/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,41,3008375.788,0,0,421.5345709,100498.3929,0.475349325
10008022,23M000,23M000,ME,2021/1/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,42,3009119.788,0,0,421.5345709,100498.3929,0.424206731
10009033,23M000,23M200,ME,2017/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,1,2979143.788,0.76546875,0.76546875,421.5345709,100498.3929,0.357212838
10009033,23M000,23M200,ME,2018/2/1,112,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,7,2983559.788,0.792219388,0.792219388,421.5345709,100498.3929,0.414596273
10009033,23M000,23M100,ME,2018/3/1,160,1PD030550001,132,2017/7/28 08:00,C1,0,38,156,187,73,1826,92,C3,0,6,5200,0.816015625,0.816015625,5331.1,514.1333333,0.627070313
10009033,23M000,23M100,ME,2018/3/1,160,QRQY00000052,15.5,2017/5/31 08:00,C6,0,0,0,0,0,0,91,,0,8,2984231.788,0.816015625,0.816015625,6648.1,99547.99293,0.627070313
10009033,23M000,23M100,ME,2018/4/1,168,1PD030550001,193.5,2017/7/28 08:00,C1,0,38,156,187,73,1826,92,C3,0,7,5944,0.964397321,0.964397321,5331.1,514.1333333,0.785934744
10009033,23M000,23M100,ME,2018/5/1,160,1PD030550001,173,2017/7/28 08:00,C1,0,38,156,187,73,1826,92,C3,0,8,6664,1.084648437,1.084648437,5331.1,514.1333333,0.835011161
10009033,23M000,23M100,ME,2018/6/1,152,1PD030550001,139,2017/7/28 08:00,C1,0,38,156,187,73,1826,92,C3,0,9,7408,0.989761513,0.989761513,5331.1,514.1333333,0.808023966
10009033,23M000,23M100,ME,2019/1/1,160,1PD042550001,150,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C2,0,11,8248,0.977256944,0.977256944,88515.90573,1054.133333,0.919866803
10009033,23M000,23M100,ME,2019/2/1,104,1PD042550001,114.5,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C3,0,12,8992,1.016452991,1.016452991,88515.90573,1054.133333,1.000674764
10009033,23M000,23M100,ME,2019/3/1,160,1PD042550001,195,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C3,0,13,9664,1.104548611,1.104548611,88515.90573,1054.133333,1.032934322
10009033,23M000,23M100,ME,2019/4/1,176,1PD042550001,174,2018/1/23 08:00,C1,0,128,216,83,96,1827,92,C4,0,14,10408,0.957954545,0.957954545,88515.90573,1054.133333,0.865861742
10009033,23M000,23M100,ME,2019/12/1,192,1PD038550001,204,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,23,16456,1.048408565,1.048408565,51227.84787,1060.533333,0.73874349
10009033,23M000,23M100,ME,2020/1/1,120,1PD038550001,111,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,24,17200,1.012037037,1.012037037,51227.84787,1060.533333,0.743589744
10009033,23M000,23M100,ME,2020/2/1,152,1PD038550001,146,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,25,17944,0.930921053,0.930921053,51227.84787,1060.533333,0.708050987
10009033,23M000,23M100,ME,2020/10/1,152,1PD038550001,112.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,33,23776,1.002982456,1.002982456,51227.84787,1060.533333,0.603954294
10009033,23M000,23M100,ME,2020/11/1,200,1PD038550001,173,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,34,24520,1.0076,1.0076,51227.84787,1060.533333,0.532455
10009033,23M000,23M100,ME,2020/12/1,152,1PD038550001,109.5,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,35,25240,0.925789474,0.925789474,51227.84787,1060.533333,0.475349325
10009033,23M000,23M200,ME,2021/1/1,160,1PD038550001,70,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,36,25984,0.698125,0.698125,51227.84787,1060.533333,0.424206731
10009033,23M000,23M200,ME,2021/2/1,120,1PD038550001,6,2018/2/1 08:00,C0,17,28,116,86,72,1492,90,C5,0,37,26728,0.729027778,0.729027778,51227.84787,1060.533333,0.603715278
10009033,23M000,23M200,ME,2021/2/1,120,1PD05P55E001,40.2,2020/6/1 08:00,C0,31,60,119,89,65,1826,91,C3,0,3,6640,0.729027778,0.729027778,19205.50172,390.9333333,0.603715278
10009033,23M000,23M200,ME,2021/2/1,120,1PD05R550001,31.9,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,14,10312,0.729027778,0.729027778,55053.70899,513.3333333,0.603715278
10009033,23M000,23M200,ME,2021/5/1,200,1PD062550001,16,2021/2/17 08:00,C0,19,9,63,91,138,3334,90,C3,0,2,2224,1.183,1.183,13385.83153,172.5333333,0.848701923
10009033,23M000,23M200,ME,2021/6/1,152,1PD05P55E001,95,2020/6/1 08:00,C0,31,60,119,89,65,1826,91,C5,0,7,9520,0.981860902,0.981860902,19205.50172,390.9333333,0.659882127
10009033,23M000,23M200,ME,2021/6/1,152,1PD05R550001,2,2019/12/16 08:00,C0,16,15,60,76,108,1795,92,C5,0,18,13192,0.981860902,0.981860902,55053.70899,513.3333333,0.659882127
10102045,230000,230120,RH,2017/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,1,2979143.788,0.308611111,0.308611111,421.5345709,100498.3929,0.178107639
10102045,230000,230120,RH,2017/9/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,2,2979887.788,0.335625,0.335625,421.5345709,100498.3929,0.163888274
10102045,230000,230120,RH,2017/10/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,3,2980607.788,0.253977273,0.253977273,421.5345709,100498.3929,0.151953748
10102045,230000,230120,RH,2018/4/1,168,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,9,2984975.788,0.350535714,0.350535714,421.5345709,100498.3929,0.201438053
10102045,230000,230120,RH,2018/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,10,2985695.788,0.3831875,0.3831875,421.5345709,100498.3929,0.201361607
10102045,230000,230120,RH,2018/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,11,2986439.788,0.341710526,0.341710526,421.5345709,100498.3929,0.192996411
10102045,230000,230120,RH,2018/7/1,192,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,12,2987159.788,0.265856481,0.265856481,421.5345709,100498.3929,0.183506944
10102045,230000,230120,RH,2018/8/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,13,2987903.788,0.177083333,0.177083333,421.5345709,100498.3929,0.169532658
10102045,230000,230120,RH,2019/2/1,104,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,19,2992319.788,0,0,421.5345709,100498.3929,0.157182692
10102045,230000,230120,RH,2019/3/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,20,2992991.788,0,0,421.5345709,100498.3929,0.126711165
10102045,230000,230120,RH,2019/4/1,176,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,21,2993735.788,0,0,421.5345709,100498.3929,0.113689631
10102045,230000,230120,RH,2019/5/1,160,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,22,2994455.788,0,0,421.5345709,100498.3929,0.110721649
10102045,230000,230120,RH,2019/6/1,152,,0,Microsoft.DPrep.ErrorValues.PythonNumpyDatetimeParseFailure,,,,,,,,,,0,23,2995199.788,0,0,421.5345709,100498.3929,0.117600532
